STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,hazard,Hazard class,wst_oper,Waste management operations,waste,Waste categories,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2018,,16852093,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2020,,15392717,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2022,,31739996,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2010,,93204152,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2012,,90956006,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2014,,95596390,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2016,,103185777,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2018,,107507325,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2010,,99622,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2012,,217200,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2014,,247203,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2016,,269701,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2018,,227976,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2020,,190842,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2022,,172694,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2010,,848,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2012,,13785,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2014,,2852,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2016,,17432,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2018,,20669,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2020,,9168,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2022,,8561,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2010,,23175,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2012,,38905,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2014,,76359,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2016,,51189,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2018,,50961,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2020,,49705,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2022,,47818,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2010,,22,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2012,,8016,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2014,,14118,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2016,,10311,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2018,,9824,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2020,,5468,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2022,,3626,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2010,,100000,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2012,,126000,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2014,,169925,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2016,,209370,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2018,,238044,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2020,,173373,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2022,,217907,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2010,,39602,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2012,,33505,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2014,,29068,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2016,,41673,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2018,,80103,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2020,,63697,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2022,,69323,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2010,,2071,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2012,,3170,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2014,,4269,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2016,,4948,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2018,,2202,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2020,,2170,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2022,,1752,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2010,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2012,,0,,e,estimated,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2014,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2016,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2018,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2020,,2487,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2022,,,,,,C,confidential
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2010,,113631,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2012,,394599,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2014,,95188,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2016,,99310,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2018,,102090,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2010,,230221544,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2012,,232353499,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2014,,240339049,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2016,,253373659,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2018,,255386483,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2020,,255557582,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2022,,245553288,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2010,,7541792,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2012,,7199591,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2014,,10034686,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2016,,9276359,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2018,,12334017,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2020,,11744090,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,NHAZ,Non-hazardous,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2022,,15912370,,,,,
